"","MEcyan","MElightyellow","MEturquoise","MEsalmon","MEred","MEblack","MEmidnightblue","MEmagenta","MEblue","MEgreenyellow","MElightcyan","MEgreen","MEpink","MElightgreen","MEpurple","MEyellow","MEtan","MEbrown","MEgrey60","MEgrey"
"K02401",0.0156261838493765,0.0300726407258893,0.0265907210191461,-0.0048675819827904,0.000182867508308276,-0.0160236551451425,-0.024922907786523,-0.013438457253914,0.0322178025020016,0.0420685366452454,-0.013345862959219,-0.0391436751456825,-0.0465400537104106,0.0162656103103977,-0.0308197169430754,0.00627087161908257,-0.0402133900443978,0.0219644826206654,0.0176693069915997,0.0348472003936787
"K02402",-0.0361840559247038,-0.0279877834904731,-0.0353125642033459,0.0136262555352114,0.0557214322200334,-0.0110111838152121,-0.023248179175996,0.0539105379424432,0.0414227314777239,0.0286599580347364,-0.000792279937081784,-0.0148559444012462,-0.0400006655441754,0.0209661587517421,0.0226308720051869,0.00815994468930708,0.00842319989696542,-0.0242592547765093,-0.019192055901794,0.0250118764796201
"K02403",-0.0255149940640766,-0.0314038906075455,-0.0357269398080094,-0.00700050211658081,0.0428521133911136,-0.000609363791377946,-0.0255727710524567,0.0352268732145069,0.0311570896596754,0.0197266596428506,0.0047637467642762,-0.0150800427540297,-0.0337935206507654,0.0360003058548177,0.00480090638695652,0.00834273330910942,-0.0197489061348034,-0.0185395157226881,-0.013521334520827,0.020854956201873
"K02404",-0.00430775738816974,-0.0200323287063068,-0.00843087931744138,0.00675921177496695,0.056922327181932,0.000960510112941051,0.0095722735194258,0.0479922130831314,0.0342462085049842,0.0392015213867563,-0.0376011178097715,-0.0497222238692629,-0.0399963177909711,0.0313387906472783,-0.011989125510791,0.00596009652849159,0.0216483621026962,0.0472446567324073,0.0117184981382725,0.0468807183845041
"K02405",0.00916610536890561,0.000300571059682809,0.00123253857138172,-0.00735868994019162,0.0180474318673261,-0.0116241337149557,-0.00692606710624711,0.00268047198107795,0.0313510051216388,0.0350684915110983,-0.0422785884873145,-0.0225076653844323,-0.0349812390373221,0.0272552713539024,-0.037021619977149,0.0164568635393252,-0.00810386209474054,0.0216153432601515,0.0126774890161608,0.0365302891587988
"K02406",-0.00745612377089564,0.00731437577528534,0.00401730688882255,-0.0111695007007316,0.00536367654505476,-0.00855624297741231,-0.0278724308753088,0.00499237691503672,0.0315577347415223,0.0421896589814207,-0.0302153668580732,-0.0347088810049482,-0.0449046489163207,0.0250533158504671,-0.047928352475584,-0.00267318501168171,-0.0306840764704319,0.0230912669752994,0.0118415031258876,0.0276721495068753
"K02407",0.0291471875448921,0.0342729870031646,0.0364078374088971,0.0215553975083538,0.00609639531123086,0.0020526712805978,0.000384719036836643,-0.00333351238938085,0.0532676135467449,0.0699760189589528,-0.00874864000284685,-0.0499402158736604,-0.0330804170589153,0.00824260943621067,-0.0427789080682317,-0.00967170321194571,-0.00711122803925206,0.0185246178260728,-0.000162423852562034,0.0331885995081058
"K02408",0.0213237393418213,0.0244513860043367,0.0261773248839974,0.00914633959953449,0.00906097993571812,-0.0133408084808865,-0.000485718117150778,-0.0164533477073524,0.0383878702455332,0.057498685519643,-0.0294805445959013,-0.0341730840964111,-0.0455805483037778,0.00733410402840968,-0.0438738059550137,-0.000436902255237822,-0.000517500296848467,0.0172387711087624,0.0104288764934094,0.0335379161571105
"K02409",0.0220754428959038,0.0133440094126178,0.0308700060079922,0.0249546880486399,0.0166017008638134,0.00758017152031252,0.00604876733831248,-0.0106468009891376,0.0489457451791689,0.0759298871852525,-0.020853331554446,-0.0434102038778264,-0.038788716714121,-0.00234759648630831,-0.058103733246466,-0.0112229799996229,-0.00252050932829933,0.0252634452471672,0.00816697767911649,0.0330235313188582
"K02410",0.030342679222236,0.0347922733927547,0.0384683605015729,-0.00906756462394229,0.00955075366681158,-0.0168629701369583,-0.00580608729906341,-0.0212875627734794,0.0339983124477439,0.050716074144563,-0.0294205528562686,-0.0360797349222331,-0.0330671465830231,-0.00919199825561012,-0.0471119686733847,-0.0114221835069848,-0.0167902814586052,0.00928161812001854,0.0127680014859094,0.0178450687050668
"K02411",0.0233535287955384,0.0428370949336961,0.0239572679000623,-0.00562647319208947,-0.0263780225856316,-0.0189777499478941,-0.0465560292442708,-0.00355622486644511,0.0221300411960653,0.033771262317263,-0.00102379374577171,-0.0478886316669025,-0.0530867117153056,0.0162091988368582,-0.0098239260127717,-0.0110715543753713,-0.0371147837246365,0.0203268525942153,0.0103533615582142,0.0116752763883181
"K02412",0.0133063797634361,0.0134787355485904,0.0179532076615377,-0.00180025126515212,0.00621911633726355,-0.0219270985428708,-0.0263331663492981,-0.00207551617972551,0.0381199854007613,0.0382577063794115,-0.03951203688519,-0.0319055700825708,-0.0452421705761775,0.0200451619852248,-0.0340718959988565,0.00922925912375469,-0.0250261558114323,0.0168635606444142,0.00787895383732705,0.0355401633406759
"K02413",0.0178729179992192,0.0104592819432396,0.0139204060554542,-0.00966392434436254,0.027074146722705,-0.0158738527647944,-0.00582256520075694,-0.00521671242947821,0.0356077854781879,0.0347503420012992,-0.0445370781782984,-0.0222486591750409,-0.0365060199940948,0.0213507965618746,-0.036969804106603,0.0140696530185206,-0.00842864935598086,0.0146201444500014,0.0132164875511408,0.0373167756683916
"K02414",-0.0129556831884355,-0.0281924855730131,-0.0259397799006045,-0.0074569271627753,0.0380324430006422,-0.0031103228578445,0.00963743389616042,0.0336058596729418,0.020653418815525,0.026574851804673,-0.0352904783284085,-0.00913316314890187,-0.0300409527645729,0.0281486053144933,-0.0197624343265042,0.0170108396919944,0.029159623546608,0.0104669920282937,-0.00440394882810751,0.0318535824568845
"K02415",-0.0171212957915129,-0.0181161220000107,-0.0300102520702976,-0.0101451627227487,0.050962885711782,-0.0180914178516444,-0.0354183153018168,0.0437139975334441,0.0333623007448867,0.0286205734697902,-0.0106728020839588,-0.0335107292298452,-0.0402126575024721,0.0151834415913982,0.0170349436470388,0.0197938833529737,0.00619440183606298,-0.0175228074092525,-0.012703047567397,0.0374606757561543
"K02416",0.00823731853882769,0.012628900661521,0.00233143283435224,0.000971294817335426,0.0187786706570077,-0.00686742377189044,-0.000897380498950484,0.0208626678212229,0.0185929807305536,0.0380558340910314,-0.0353813199859156,-0.0287192980447262,-0.0325406636137546,0.0390786542248316,-0.0295361617750617,0.0144542304819813,-0.0155728921025264,0.0286873662604667,0.0102081941950785,0.0363738773102314
"K02417",-0.00899420007402093,-0.0133058216840651,-0.0166244820894742,-0.00462416749149786,0.0538997061430117,-0.00147876649300721,-0.0117643181194507,0.0504792576110556,0.0455394435106482,0.0486585852079886,-0.0336015926443649,-0.0296233556741414,-0.0479949373577276,0.0323312669055772,-0.0279044980743267,0.00474578402460404,-0.00452252815630302,0.0291606019793725,-0.00741351915264573,0.0457205340439563
"K02418",0.0107379434940591,0.0140013657492817,0.00627206997324839,-0.00912152656094779,0.0160843618141498,-0.0123874973843603,-0.00619038905335294,-0.0367981049580622,0.021909065144768,0.0204981567088384,-0.0246608206294336,-0.00762369410399663,-0.0355151792564839,0.000479208587905654,-0.0315460747133696,0.0165272967953769,-0.0303708412745402,-0.000477216684775443,0.014635783466545,0.0165248031458083
"K02419",0.0170000000006224,0.0198552961230099,0.01968140806987,0.00868781136582075,0.00976710837430992,-0.0132863819281913,-0.005178107198546,-0.0173887550271666,0.0447198074933542,0.0633234604007599,-0.0308845879843589,-0.0350142291407585,-0.0402513776660907,0.00351036894880368,-0.0482230116873161,0.00206003953918392,-0.0132278343206466,0.0238391267789937,0.0107863817051375,0.0375239935976002
"K02420",0.0122823159348697,-0.00267086809579771,-0.00425527945187138,-0.0111246441592463,0.0235400100968502,-0.0126954168584287,-0.0069788816030568,0.0111289246894633,0.020034489806369,0.0233304451987681,-0.0439950900668796,-0.0218087712935516,-0.0288704044425038,0.0394049246564897,-0.0271352501849503,0.0226648743903683,-0.00991719692033097,0.0262553328459251,0.0104203172114741,0.0393768959168316
"K02421",0.00243873643542161,0.00994461110758554,0.0117022723890007,-0.0140046808263147,0.0267780217639153,-0.0195020150827729,-0.0102486693951152,-0.0341909416473603,0.0398687026877345,0.0249904102083723,-0.0311074501658865,-0.0228466721411137,-0.0381774117472486,0.0157218197967152,-0.0226420815845572,0.0302057133506317,-0.0236464388432371,0.0192811091285478,0.0295427237280968,0.0437399935397624
"K02422",0.00682968245747733,0.0245030944473427,0.0251541175771494,0.0122222759493283,0.00195946527301856,-0.0143570375135127,-0.0336730868426659,-0.00264354078445608,0.0390275099801962,0.0494325853827678,-0.0234690753936686,-0.0419821948800883,-0.051249506830337,0.0198505312009554,-0.027100277126382,0.0124133059464812,-0.0252622427287014,0.0128812259510836,0.00369718268778277,0.0363530577166817
"K02423",-0.0425976976543187,-0.0171754978347085,-0.0236239774884681,0.0319369352822474,0.0537907278929858,0.0183650142416943,-0.0250042211322287,0.053080050449698,0.0736369371247461,0.0623488702959462,0.0288999571685973,-0.0408539402469764,-0.0518897732494557,0.0158956927959123,-0.0156380632008261,0.00353453113471215,-0.0179472554955204,-0.0107611393951723,-0.0344238000242297,0.0530886976994469
"K02424",0.00902689220173329,-0.0364701818673917,-0.0229586517578982,-0.000964920040072717,0.0413098869126216,-0.0186257984498963,0.0313791373774893,0.0366667627993577,0.0359107290862943,0.0222609891360721,-0.0227845844989781,-0.0429073839601179,-0.0306036120718625,0.0461809696091861,-0.00810725669864907,0.02183560536394,0.0123685730813831,0.0343793605340777,0.00630875005452712,0.0573477603605121
"K02425",-0.0278059101313359,-0.0264737531919046,-0.0539361268742383,0.0135441044568757,0.0320904524413805,-0.00979585024334138,-0.0264958730838983,0.0414342090256841,0.035407889729458,0.0233858771417849,-0.00140025933384353,0.00758698567868022,-0.0342255260606913,0.0255107155256632,0.0107137313784582,0.0190306299516564,0.00624554933339589,-0.0282657374046432,-0.0264197659029315,0.0218277007168398
"K02426",-0.0236366126427032,0.0115884753672608,-0.00787938604163902,-0.00752945936002881,0.08409930104689,-0.00609572428701401,0.0213408866044594,-0.00376876559548333,0.060742412222419,0.0614623888473608,-0.0281714351211892,-0.0478471791103886,-0.0781929083255539,0.00782341665370224,-0.0242564782784383,0.00901551434066461,-0.0189315955952112,0.0252459915813418,0.0204107753696609,0.0428558006454248
"K02427",-0.039236876823481,-0.0363524493358475,-0.0368396783006116,0.0170898081795528,0.0527240168922761,0.0167522751459022,0.00810554928331081,0.0839639902257603,0.0532731493615421,0.053126340965745,0.000565781606959851,-0.0409465644302203,-0.0628029442111192,0.00356376840047891,-0.0407587907396928,-0.00621076330489038,0.0381603644481827,-0.0109882692645911,-0.0207660667646906,0.0334691132947699
"K02428",0.0174081599644276,0.0311605189961618,0.0277063400070145,-0.00900549192755257,0.00682929897715931,-0.0416837914558632,-0.0104497159221826,-0.0238029919617553,0.0380294920204871,0.0500125501961533,-0.0243558511763835,-0.0383087990988819,-0.0547772262652583,0.00670510803173124,-0.026790031097172,0.00919236678356444,-0.0253270643064134,0.0163036432242036,0.013484401140801,0.0352454005964387
"K02429",0.00345766320904561,0.0220249434430115,0.0167203501146895,-0.0221075242875172,0.00531845107470492,-0.0451644811921951,-0.00610427712145505,-0.0211970451984654,0.0470252084254394,0.0480357037122742,-0.0241839496603027,-0.0330499953445219,-0.0565680952604781,-0.00561317481687674,-0.0296912384393208,0.0165034124797599,-0.024490558218112,0.0216465622274252,0.0174914605342329,0.0389982058810516
"K02430",-0.0318357345629017,-0.0254751789802599,-0.0451891848985833,0.0150261598236656,0.0287280411921438,0.000592231090573544,-0.012649372729172,0.0386555958787354,0.0451527542984684,0.0246487647987082,0.00267651594575604,0.00401098135427422,-0.0237870312754752,0.0114432524656492,0.00328138041105841,0.000459893692391691,0.00790453891871096,-0.0269713102016782,-0.0307730834525901,0.00660453640915528
"K02431",-0.0400616461598808,-0.0585350179488789,-0.0367443304369338,-0.00297679656450757,0.0284390273151311,0.00865280551844571,-0.00580956717071258,0.0352687733869925,0.0281149851826685,0.0363702567380876,-0.00650608199742859,-0.0151193897493681,-0.0520506656316464,0.0165064582280126,-0.022633853078661,0.020051912685093,0.0367588081153886,-0.00505388131597894,0.0117771318228567,0.022354960122961
"K02433",0.0226268061359796,0.0308181040979524,0.0284326159628129,0.00547007686612735,0.00779240291194815,-0.017747185422576,-0.0113595284157442,-0.0139798739099615,0.0505756367423841,0.0556621480295108,-0.0209737040509231,-0.0407748074140715,-0.045367526914605,0.00611097404422276,-0.0367401004757756,-0.009036396086255,-0.0101587063492822,0.0130068386714288,0.00899494878088806,0.0288052182367293
"K02434",0.0248879130979071,0.0318252339675184,0.0341823300409192,0.009999025900689,0.00979894136399123,-0.0115489539290241,-0.00971823984271065,-0.00222081409802716,0.0624078474476793,0.0693320629829167,-0.0140667553974322,-0.0549591193843768,-0.0519340787720773,0.00226642542290958,-0.0439513449517087,-0.0097257085110501,-0.00639736397218768,0.0225585531883629,0.00691535306192767,0.040484231722613
"K02435",0.0136896690610423,0.0121642901634262,0.0189857453070118,0.0141506168607246,0.0106015624928089,-0.00181570933958674,-0.00877932097721451,-0.00989410604681693,0.0531594630618232,0.0468965120182493,-0.00599578542125002,-0.0395688336324686,-0.0351671623686897,0.00311302323842768,-0.0466970762676574,-0.0178400386064084,-0.0043302851209443,0.0121297367687724,0.0134323023883545,0.025327116099351
"K02436",-0.0361142007260503,-0.0384263903136319,-0.0432812536092509,0.020719386933483,0.0384981459137268,0.00472479383262073,0.00928128011101076,0.007956070801298,0.0421241383876196,0.029934617112132,0.00407973346349328,0.0150236118673128,0.00641967330796317,-0.00315219749744695,0.00803896895281772,-0.00302973733033054,0.000288140756302587,-0.0199844848520277,-0.0286567986570308,0.00644731250252313
"K02437",0.0142459033715603,0.0331744368711942,0.024263149076415,-0.0138569148725606,0.00234957103627314,-0.0503025415655269,-0.00959507372570457,-0.0238986598192137,0.0344116740953263,0.044223327602055,-0.0237748465332747,-0.0335744505152946,-0.0529875212555774,0.00833585617110088,-0.0189235466724989,0.0190205210523213,-0.0216037919579897,0.0112997578682559,0.00868849770174995,0.0348314680150405
"K02438",-0.0530079524007404,-0.0537628104365607,-0.0555335001162473,0.00745063091164815,0.0525074952636287,0.00893060800245922,-0.00211555768931371,0.0938416294980772,0.0464443287422494,0.0414675106720207,0.0114924167235264,-0.0163462498561158,-0.0513385199855048,0.00736266855913484,-0.00612167826161162,-0.000355072741353088,0.0135011728077764,-0.0118885978355147,-0.0325251151723289,0.0204535164905417
"K02439",-0.0452511566026225,-0.0367996472908399,-0.0353742815834409,0.0197698053137707,0.0199750925381885,0.0136217136595085,-0.00404572793747826,0.0680981126808057,0.0523640126189217,0.0529494723891651,0.0198146158657332,-0.027818639344259,-0.0517894271720404,0.00439438248502305,-0.0326587713164032,-0.00395909837068018,0.0210305135426812,-0.0109600518435869,-0.0264925248534324,0.0211243544965781
"K02440",0.00489513856744413,0.00143999175247685,-0.000799142185505064,-0.000776886352742484,0.0131553278240728,-0.0134258792981936,0.0046597372606272,-0.0043362286608297,0.0398510587746013,0.0349967147554696,-0.0394143231493286,-0.036583108753817,-0.040889861559497,0.0300218330498557,-0.037762916155317,0.00772059132466904,-0.0114587092574662,0.0152358742091351,0.0164472617096734,0.0355266142940071
"K02441",-0.0557680067351461,-0.0378240590835919,-0.0465618479508233,0.0045494263750442,0.0356554111533209,0.0135988309216131,-0.0104081913648689,0.107558795327602,0.0504815768682372,0.0498872747756006,0.0373009487847348,-0.0211219439886346,-0.0624428921803207,-0.00265146270744864,-0.0112124748410266,-0.00214843508198106,0.0159152637974373,-0.00268279389059899,-0.0264752232815824,0.0241157269482678
"K02443",-0.0200190583582518,-0.0475371836288212,-0.0206248195236019,-0.00472274040047429,0.0620656631980884,0.00576959808375345,0.0136991609385222,0.0446117122499801,0.0375253733814628,0.0328180749720251,-0.0460220188437309,-0.0487100251732678,-0.031736668583823,0.0354039641906554,-0.0287845803132447,0.0210025484427918,0.0173261969531743,0.0537038093897993,0.0178332916481837,0.0544346874615938
"K02444",-0.0498369382110012,-0.027836276491319,-0.035023080698979,-0.000661448548593375,0.0670854314426131,0.0154214894427849,0.00340508154003294,0.023442525141566,0.0304110819285199,0.0381744284093508,-0.0160620016267236,-0.0194869206634611,-0.0492280767151419,0.00762639484388867,-0.0198822634303573,0.00405753294500488,0.00503669369140852,-0.0222289259307456,-0.0176010737675721,0.0275094222125914
"K02445",-0.0235648641248246,-0.0127535959650639,-0.0373205895140136,-0.00796302060963105,0.0359838872924722,-0.0153897990568994,0.013116300949973,-0.00784590550038126,0.0395323516408831,0.0409600569836232,-0.0452176653955058,-0.0234250190627579,-0.0608961858735052,0.0133200211153144,-0.0269466391751896,0.00387369175155445,-0.00606314949024168,0.0238382202222043,0.0233162573970156,0.0195194898001941
"K02446",-0.0565441876987913,-0.0333604476449726,-0.0245411721950666,0.00608792028276929,0.0629929668141633,0.00406734566000813,-0.0142781251300184,0.0708596285014017,0.0342066346673211,0.0416360645317797,0.00648093332946129,-0.0186980260268268,-0.0582938285277866,0.0102119183252713,-0.00432041996015846,-0.00949963776637198,-0.00283502277651818,-0.0084450719267218,-0.0210957609239451,0.0163216702509452
"K02450",-0.020212077153612,-0.0273386153790235,-0.0385186653660515,0.0353298699235326,0.0366107259265172,-0.0145942922383759,0.00158584399777312,0.0590468470126371,0.0180361930848991,0.030136034805742,-0.00100365103481225,-0.00993656185325956,-0.0357498969438385,0.0281375385871577,0.0115293517850723,0.033133120672469,-0.0192821040763048,-0.0505261940527632,-0.0609169077571066,0.0231266577505749
"K02451",-0.0260435445015695,-0.0486005068255808,-0.0600413996552957,0.0376295770592596,0.0338676049231564,-0.010970926105071,-0.00618845045567693,0.0662456111862089,0.0185622326869082,0.0415534941358131,0.00422028294462515,-0.00277724304729201,-0.0138292765749455,0.0362452091844581,0.0218765820720466,0.0355901260976414,-0.000725226792552324,-0.0600678587253946,-0.0634565704630597,0.0153512012146343
"K02452",-0.0344221607174199,-0.0437717355432534,-0.0583811813354893,0.0180941018406038,0.0168535887908982,-0.00695632511410513,-0.0174428438521845,0.046424565212328,0.0333558227751117,0.0262388848707114,-0.0259044084381771,-0.0102035980684091,-0.0317218488274074,0.0297658161306732,0.0104405476364013,0.0168437815862005,0.00812323035285615,-0.0285994680121798,-0.0430330010724442,0.00929606514825991
"K02453",-0.00966410672056613,-0.0174071463457006,-0.00878764717660406,0.0151764088312835,0.0765905287526721,0.0127179607334814,-0.0123335009140895,-0.0183108135136288,0.00960062521480083,0.0446385725083745,-0.0189919891456121,-0.00903570223986801,-0.0381329380359949,-0.0163828670828184,-0.0213582102327814,-0.0103478439483731,0.00249934232719996,-0.0174514893308995,-0.00325115643120593,0.0123816672088308
"K02454",-0.00713621337680765,0.0136879022490711,0.0322902424860679,-0.00574515248615643,0.0650994097280726,0.0165265341142461,-0.0151867525531789,-0.0168272500328957,-0.0111751539934317,0.0185820544714753,-0.0323446817509366,-0.017223857652997,-0.0519578321215223,-0.00739033877410083,-0.0168751819406707,-0.0396269833039421,-0.0432336881328209,-0.038057355400115,-0.0351277926527211,-0.0325267041349273
"K02455",-0.0216428611540975,-0.0212553023344851,-0.0353962192885741,0.0167900318919135,0.0695630655775143,0.0154438440209941,-0.00883015799721352,0.00729288372373747,0.0109260515269379,0.030866259824842,-0.0229298729521518,-0.00712697513905075,-0.030431393464452,0.00528163307388493,0.000836972408947381,-0.00724684663937265,-0.00253042253178126,-0.0151411574391203,-0.00983666845579726,0.00931141722804528
"K02456",-0.040449732517446,-0.0381988483472725,-0.015862403553512,0.0141073657574123,0.0830615655367442,0.0228598592598354,0.0013398532676014,0.0142769061119327,0.0335276381743444,0.0659684126690445,0.00591488900345892,-0.0176737939546545,-0.0347891569450034,-0.0331832743746301,-0.0277122626644472,-0.0282967983783214,0.0293445420710925,-0.0295034783834077,-0.0256662388581928,0.0149615249096906
"K02457",-0.0210628295057859,-0.0215532947821271,-0.033359948569277,0.0420894253936927,0.0696334923498667,-0.00366439434767118,0.0161597268202429,0.0689025821240778,0.0365167786151117,0.0706700988351132,0.000947410106763427,-0.0381650416701277,-0.0319310837794257,2.78584949584009e-05,0.00190542908305301,-0.00461936178759005,0.00687890569099583,-0.0298617029931511,-0.0482949929778495,0.0267009315390612
"K02458",-0.0424417688559553,-0.0436353154800751,-0.0286683243972558,0.0348639908644251,0.0960616223781256,0.0184660609498269,0.0212065539211909,0.0270365865546119,0.0510757619207348,0.0498093901904966,-0.0188769679571692,-0.0263883417083768,-0.0517281986045518,-0.0107140971506696,-0.00418826759128532,-0.0158172735169255,0.0262898935787797,-0.0143442532362422,-0.0128443197082489,0.0267039445854387
"K02459",-0.0325801638145739,-0.0368001301366217,-0.032853693366482,0.0276295319443715,0.0867416922503614,0.023537950427269,0.0242660105817788,0.0280384508876627,0.0440671829885524,0.063565766072745,-0.00792380180604049,-0.0245304457796835,-0.0400168556250874,-0.0031226334986946,-0.0122369698618685,-0.00728855607972686,0.027293714037852,-0.0282649114830364,-0.0272087154082719,0.0247742033209698
"K02460",-0.044118496434698,-0.0576376415625196,-0.056794138625381,0.0397161420952512,0.0859667083534215,0.0178633569231127,-0.00287507524562274,0.0373748760547656,0.0448754181516372,0.074433611719132,-0.00640545330531256,-0.0225011719467448,-0.025390984164696,0.000832473592160515,-0.00174246619419066,-0.0109681977875541,0.0259386243172971,-0.0226508623333317,-0.0270377786895321,0.0250486092805776
"K02461",-0.0116489449734066,-0.029736022088663,-0.0234309412575334,0.0798421122126612,0.0703754449172559,-0.0014938233451169,0.00839360415845678,0.0513603917929904,0.0723858978548364,0.0559375800551644,0.00569850462879262,-0.0316455354529355,-0.0189084355698581,0.0135646188552362,0.0201367126324141,-0.000967630428158114,0.0140741702982136,-0.0419177851273907,-0.0698063133389501,0.0377318097034956
"K02462",-0.0177675054596222,-0.0159151856557826,-0.0513205309814577,0.0348182963074,0.0385549601718593,0.00110386068403358,-0.0112408293658016,0.0583895237999452,0.0405423483659374,0.0302688087272934,-0.000203529480240807,0.0109317753249086,-0.0151711881122056,0.0189604113815065,0.0142106199217436,-0.0106028201189543,0.0118128541816195,-0.0324124000604552,-0.029421456006448,0.00733167138738185
"K02463",-0.0103103884909119,-0.0141202477132456,0.00110051665422706,-0.0041851649419828,0.0640984910333799,-0.0138597637549175,-0.000306858563093172,0.0971026262833916,0.0704476285427671,0.0501389433252237,0.0140158709272811,-0.047977075512365,-0.0395832869694311,-0.00473376087802985,0.00829011041768698,-0.0150840044285277,0.00079915559120914,0.0359108813030814,-0.00783312212477889,0.0454682580100915
"K02464",-0.00496211779689375,-0.0350368197230853,-0.0328881971906138,0.0433699805059219,0.0484403740851679,-0.00339479950275281,0.0129911350183914,0.0663554595020165,0.0605757368077037,0.0565906729597421,0.0154777830635562,-0.0352098411467046,-0.0182770387912795,0.0177841430225726,0.0211946972823,0.0291457636681312,0.0012220722425309,-0.0359858519760974,-0.0579293188646581,0.0519218137599151
"K02466",-0.0492157415060753,-0.052933157298383,-0.0409377115339747,0.0173215343949322,0.0603390952203244,0.011837881942832,-0.0156451406974347,0.0788601821628484,0.0830688591597529,0.0718895364440134,0.0300599226443215,-0.0398754015336433,-0.0480735096771847,0.00765950713262676,-0.018574858598968,0.00791863087642032,-0.008925368469583,0.00574537534971019,-0.0368050308171894,0.0557668744629798
"K02467",-0.046791791422588,-0.0632150003167947,-0.0558511815373988,-0.0175528094421031,0.04615988980643,0.00520191706025616,-0.0280223594384537,0.0679527345211974,0.0366655848720946,0.0130032933132225,-0.00425414335027922,-0.0117721365791336,-0.0496351967648598,0.0177781042630934,-0.00227748335460919,0.0144294574595582,-0.00816234737671894,-0.014961879561706,-0.00969968914359141,0.0191469056043986
"K02468",-0.0406526010388342,-0.0437718709395767,-0.0591267660261236,-0.0142196050136656,0.0428565878493982,0.0166900568622809,-0.0278572406523444,0.0157776009623144,0.0338701753708374,0.00563268069785091,-0.0114572977832294,0.0179966715500987,-0.0179808759333053,0.0241838955181474,0.00936469989786996,0.00605595435282381,0.0116071031448446,-0.000429349133029368,-0.00193999527093089,0.00806315462031456
"K02469",0.0145829416019006,0.00773255976098579,0.0141555026391285,-0.00978400927881923,0.0106036324880463,-0.00923715120071006,0.00116897103015141,-0.00784005113641597,0.0533417290625434,0.0479936195065324,-0.0288182896566743,-0.042937223243817,-0.042131539095199,0.0058078365743646,-0.0469595266010032,0.00101216526622456,-0.0028257850482518,0.0188060576865572,0.0157288511142915,0.0372924533734511
"K02470",0.00847191980123095,0.0144596097851396,0.0160561289278319,0.00259302360449724,0.00495118481035132,-0.0194581839343932,0.000868636931774036,-0.0225975914681323,0.0493002915266267,0.0430445877433614,-0.0323285664822118,-0.0341789596811574,-0.0473911172228054,0.00762814132417921,-0.0363297255539677,0.00613345485076973,-7.53425551646433e-05,0.0106942655248066,0.0148255274415959,0.034214380234891
"K02471",-0.029844708090696,-0.0414547818022731,-0.00956239132877239,0.000106569128817326,-0.00642195830609631,0.0228268565435572,0.0030864289796149,0.021073381890695,0.0293078108896059,0.0461350742475203,-0.00340955425655267,-0.0100136301365238,-0.0166466514064248,-0.0220013602718448,-0.0510050496398561,-0.01280353027274,0.00361826867448263,-0.0178759595589764,-0.0341139147506478,0.000818847446658842
"K02472",0.00955286241882602,0.0174022193005116,0.0268936097785038,0.00104718602971948,0.0419204847026906,-0.0271379257097358,-0.0134336517291532,-0.0675830831804059,0.0341348700979863,0.0117465337715094,-0.0591179190644767,-0.00605240285928503,-0.0308343911563643,0.0108109658660976,-0.00701058754593971,0.0266943878208623,0.0052719372795159,-0.0336305690451116,0.0179517487312585,0.0243941480813006
"K02473",-0.0159953450160829,-0.0270939852841288,0.00922108788112796,-0.0111375694981087,0.0281681186601382,0.0294698518985686,0.0200352771822108,-0.0297772980089039,0.0329649033378537,0.0128967204592488,0.0241000400238492,-0.0170013560770877,-0.0269059661098079,-0.0146544020420607,-0.0413759803002443,-0.0267247083035152,0.0167600170434227,-0.0262971351162526,-0.0166364911023403,-0.00144711230769768
"K02474",-0.0233857930381651,-0.0182414374084965,0.00244893531367448,-0.0310765132115873,0.0319630457583124,-0.0178214162474816,0.00247855480857416,-0.0239421343203287,0.0210206360807277,0.0239815738536464,-0.017665098213759,-0.0137492814627037,-0.048392193406379,-0.00672402368873801,-0.0309854378939211,0.0171393882932764,-0.0115817707242673,0.00238778480958661,0.0356074807478298,0.0209303303853022
"K02477",0.00743344088179747,0.0227927439278805,-0.0137620116689691,0.0100717754081995,0.0167200852864524,-0.0253237263888757,-0.0122327100134502,0.0132145232514259,0.0298342726713325,0.0464382517081803,-0.0044121181967613,0.00124421243690335,-0.0354886532344268,-0.00133815559426661,-0.018138544865055,-0.00997011371510008,0.00346204080768193,-0.0253784365488694,-0.0354972364336825,0.001331508470246
"K02478",-0.0437573915231041,-0.0323212421461804,-0.0459058966422289,0.00591292928013248,0.041597026636051,-0.00891834044703444,-0.0277901562509172,0.0663266471442342,0.0299632659908365,0.0264604289658055,-0.00554594979699401,-0.000537826814058638,-0.0444442199874123,0.0233025046854717,0.018424661933661,0.00938700830576496,0.0261427872846069,-0.0339466785339976,-0.0245404412442163,0.0157903162763993
"K02481",0.00541593901028891,0.0232164565233832,0.0119293465367256,-0.0113621938726462,0.0111592785702482,-0.0548755689700852,-0.00736531320655085,-0.0359450169582345,0.0564885961158559,0.064224208267845,-0.0179231610635808,-0.0406453002414792,-0.0480659318202973,0.00547007560925007,-0.0217896229684123,0.0291645804791746,-0.0323260900646758,0.0269108293733359,0.0167407203779461,0.0553393818951269
