"","MEcyan","MElightyellow","MEturquoise","MEsalmon","MEred","MEblack","MEmidnightblue","MEmagenta","MEblue","MEgreenyellow","MElightcyan","MEgreen","MEpink","MElightgreen","MEpurple","MEyellow","MEtan","MEbrown","MEgrey60","MEgrey"
"K01817",0.577455065305108,0.274222564349858,0.496470897133213,0.992705579556083,0.856396640930682,0.167270544191916,0.61774278679727,0.587509723447692,0.139560623890864,0.0393849477082503,0.614673062614628,0.150639559203563,0.0729429073802009,0.800839570776833,0.302462478527799,0.624223522567954,0.420571908252977,0.675766746277761,0.889275754935846,0.188982147290416
"K01818",0.497005501183154,0.350902172121825,0.324583595734993,0.735097867206772,0.844815987152873,0.120605409067178,0.747864423291582,0.352485461913769,0.102178995583564,0.0888643719098956,0.472373376987646,0.098658839366247,0.059634931222991,0.791856528096586,0.454408135144267,0.412701581200883,0.174965252640284,0.653369536598724,0.671286007972554,0.0997607661063693
"K01819",0.852505294792108,0.732025022960319,0.656738078096716,0.683849550940717,0.012757055651928,0.82302300906521,0.282740796222817,0.723837886397615,0.159146158629156,0.269449639443608,0.577892742339462,0.0393850075289745,0.128129150473037,0.322366849259756,0.835171648629559,0.730244805921923,0.973108011003559,0.120742696356462,0.0909099902245769,0.0135753599860034
"K01821",0.496505432027121,0.991467799395358,0.714760812071956,0.242288659121114,0.362383120140217,0.299476443496231,0.670401025763095,0.713239762344673,0.0302300897427717,0.0411279208070255,0.501011158574454,0.0488409486174007,0.0433902030812466,0.822768550850252,0.524058773683907,0.509041104871298,0.493126364289025,0.867267285342589,0.382728419324637,0.110454279092215
"K01823",0.0290465568154669,0.107410231577577,0.0063865937750377,0.674167631289752,0.274282166359427,0.590868779593294,0.968435436297308,0.000868978442457611,0.26368666147387,0.298415671079173,0.773776408399658,0.820922197885083,0.143656742824476,0.846190473299268,0.650593171380687,0.843747911524318,0.773306939253881,0.967233001941505,0.44941266104264,0.638512205515626
"K01825",0.0427428270877317,0.0670310223202191,0.0426948986007241,0.75151756726342,0.0554397516078592,0.547740788757572,0.844990359194398,0.000143678395639192,0.150913508235116,0.183325189838644,0.576970794174434,0.424908071666701,0.0753604954961799,0.606227566589525,0.690845967600966,0.882255607417039,0.470949465748471,0.350582718475477,0.267514314118298,0.53675018450372
"K01834",0.57420096433816,0.244683543887067,0.503605367086691,0.614195366035955,0.966278486639934,0.0545044617442984,0.654193824460344,0.398084633150094,0.180923609013991,0.0779394448846547,0.376468793551831,0.169062301433953,0.0449955553855993,0.792640069010798,0.609580469755865,0.497522530291194,0.530770547779373,0.505826724169656,0.49994155298971,0.182134193229624
"K01835",0.393390506804192,0.329154098127532,0.335345162758914,0.655810640450039,0.962134708193119,0.205188185887784,0.794139839567703,0.310411460363255,0.147965396913458,0.0759309203126192,0.320800397884096,0.173711142284173,0.0925632363422349,0.985151678988317,0.235679711905841,0.784264457263453,0.527201874001769,0.64904928567248,0.594578272443126,0.294173786997687
"K01838",0.589506084837041,0.885229026682537,0.409890954797665,0.714149550434511,0.00338354938074893,0.960308881638759,0.581134789158655,0.0629738554933168,0.00729548226969028,0.0154101426917888,0.210794646845065,0.0134556991506078,0.0143333552872294,0.369700977594347,0.298970837015409,0.975614983030572,0.721249307337257,0.00488247356555688,0.46537485649163,0.0203407551308819
"K01839",0.422201376859103,0.304332278675793,0.319642084028071,0.605916810516116,0.579158903318777,0.731675360032954,0.758983489477726,0.757990780111296,0.0178705709541207,0.00635357351422442,0.631523803769338,0.029876932324413,0.0561843040132921,0.692959808061007,0.120463254372816,0.885701157999527,0.513727826847861,0.316528628129569,0.910629926677869,0.0806127407640609
"K01840",0.929060115158468,0.932263736884821,0.56070490767109,0.771778926496701,0.39201505231538,0.410095397161961,0.839789213512282,0.553036346555309,0.0104392573811344,0.0315699946248631,0.718168657786107,0.0245417920131206,0.0362826695953876,0.820031860036895,0.17926452582634,0.360877068879965,0.163802691755168,0.285311427203773,0.628123413127007,0.0194206716387915
"K01841",0.554993845825784,0.838082414386118,0.244310132674215,0.603253734539668,0.488819159447446,0.170136508312595,0.653202916718591,0.463802025094272,0.071278356850453,0.61199500705222,0.55902388132573,0.324729516425037,0.488768587552296,0.0445991383765043,0.53415939419052,0.89637813280584,0.959239861160533,0.0708693131593466,0.168420323785448,0.0822958867058304
"K01843",0.814773616485916,0.242162936823516,0.813597027618758,0.691076227453756,0.0205361489585912,0.363773318630192,0.706810995518359,0.03415627972229,0.983764441857461,0.199827854583892,0.297925629543374,0.542226452169388,0.0807645391831945,0.975628915532406,0.619313776726131,0.80658988595813,0.310709863646694,0.71694133797333,0.509811937228411,0.978852616913716
"K01844",0.96201530060836,0.999452127680626,0.638084600310707,0.813140418236764,0.590461202978234,0.970285864854474,0.975985435578447,0.0147205155434613,0.647031964722541,0.367790999598419,0.576907287393385,0.245470996429623,0.425394973666767,0.650512898417671,0.921840293549274,0.906692634543128,0.0387635515992264,0.931524818492142,0.247711892983897,0.238890970373831
"K01845",0.623599815827117,0.360787621191494,0.34145665598931,0.228173158988434,0.670418328570811,0.672990574466014,0.960123117121187,0.341030254685612,0.0360678283389655,0.00772794453559254,0.997187188934728,0.116714182744368,0.065305911325342,0.826979545784346,0.120208760686104,0.282211907781979,0.682515192742136,0.798845689079752,0.981839933755875,0.414751917551095
"K01846",0.0898525659956898,0.0719025634163255,0.155414903321739,0.133076185400273,0.549795866718773,0.958114098000824,0.41011589259229,0.859124831896796,0.886091030417796,0.263102278254562,0.512087778104723,0.42135863159028,0.224562236710017,0.347389110769075,0.34485347875924,0.681012530284203,0.930518323911515,0.949546415178938,0.665498139719296,0.656123707819494
"K01847",0.645548392465084,0.170391448034381,0.705871984533762,0.955871890299005,0.00455165916917694,0.297164436208443,0.631611359641669,0.0708478290107285,0.0761643997317053,0.0103667190605922,0.333090341846615,0.170980044411217,0.0656968924530766,0.935318416550736,0.928044127311996,0.613051487716123,0.457816218610833,0.623144357102393,0.510034411734211,0.220139720906631
"K01848",0.910036495793692,0.954421321953192,0.9883885984648,0.033742240046877,0.388319734540417,0.567865651611049,0.363640484533503,0.103707305198377,0.517048255666611,0.975895983471533,0.89788650758066,0.590740349431107,0.753102974519328,0.874015860303291,0.993401328486208,0.353189136327011,0.500321708198515,0.839836724528897,0.288097507465885,0.600518908137439
"K01849",0.492684328568758,0.476638351566589,0.795200282917394,0.0280082754505654,0.384549863633517,0.350107561696587,0.21099494365267,0.0673702457243616,0.208841422699387,0.333500716129263,0.731892417596361,0.150325208684579,0.338885052588648,0.510008613568224,0.901679422762638,0.874023111585357,0.334970109313872,0.870881173888956,0.289549140767554,0.650174462251597
"K01854",0.288315071659259,0.139894768400862,0.24245244287191,0.779741478791262,0.873169067100176,0.293703159127648,0.711196454722758,0.836147061501041,0.203147319968934,0.0891739946149884,0.393939883214531,0.167960169712612,0.09408506901266,0.703827019714776,0.341843733977896,0.915063851735314,0.414813884322548,0.9926522290832,0.88728766385418,0.362546529438667
"K01856",0.495961531816952,0.282532445748821,0.247800060765288,0.55979639043033,0.016939886103487,0.439106284672987,0.175562467096034,9.5536877034245e-06,0.0200127627871513,0.0339552336988948,0.172685175930858,0.0909169339432788,0.033633231514558,0.858929417379788,0.622772922779838,0.372247518072945,0.590580430252582,0.826950468106953,0.448393287467187,0.126597532490062
"K01858",0.0366885989334977,0.317617702489968,0.516442363680289,0.645868419948437,0.0836755831929826,0.0174450622950943,0.587781240430698,0.000556456383614845,0.000504355063267806,0.0439173923730395,0.203732799692034,0.0101414720896871,0.0325675363616893,0.902388446562466,0.0140155053886883,0.323856800056041,0.360166675184312,0.0141865599812278,0.997864815618021,0.00433041954976405
"K01866",0.416505466496998,0.258169937002433,0.34983835859134,0.656201862565498,0.844561585714658,0.0997594575790859,0.71536266769478,0.343525747400354,0.103556265828103,0.0602299157861798,0.347920761194992,0.114327871317278,0.0589979160091353,0.770245830794634,0.504198737059414,0.533178148037832,0.419244354930612,0.451466358465518,0.441046728634199,0.112787603507489
"K01867",0.342927708897666,0.479036144517374,0.200134614537939,0.980958418513836,0.927949182821212,0.518616843152807,0.788896068243502,0.351253044867253,0.0399807871120932,0.0538977009182092,0.384603930908519,0.0707712622544468,0.107311144747653,0.574452506625636,0.128893897512642,0.735747639143166,0.667351981361598,0.691137012440875,0.574144696629981,0.397396240312793
"K01868",0.368933783361862,0.333117753810581,0.37717685028039,0.683651852674167,0.793526188130882,0.2156058172233,0.898667455332278,0.418558110702322,0.0708422160461101,0.0443286662230251,0.451342221545485,0.0951752622305931,0.0840845300212023,0.966092761308196,0.310827463828578,0.619232367468249,0.410142167307892,0.449642567725311,0.496394644041062,0.112471956498621
"K01869",0.405255007865694,0.25642771923837,0.255002297765086,0.768862170534333,0.97903711949502,0.155363619329558,0.732952239588596,0.306139727465317,0.0894481000543817,0.0668790135727362,0.380384737802968,0.120715360295396,0.0756064492630181,0.994797384312571,0.311838371400734,0.819131191468091,0.360023375737013,0.594580186239367,0.570595356538654,0.22346602770666
"K01870",0.409820192611262,0.238987973821441,0.303527454233653,0.797747092829038,0.993897718391813,0.273597265961981,0.971081648944575,0.39886220508283,0.190067239633954,0.0270614874766788,0.391248097930745,0.160872301904653,0.0769872506979037,0.901616386352543,0.172613177046982,0.951029782372127,0.790726435277983,0.645736387988723,0.569856509309169,0.310475929765977
"K01872",0.420252005234675,0.283898179528106,0.356468965463953,0.744148668472877,0.930683021144708,0.127895507393459,0.767115970879796,0.265169526010854,0.141908006370826,0.0900046344493642,0.289475081552515,0.17588518149808,0.0870784235003925,0.869276289009487,0.375047346437065,0.700870578380384,0.445853097126354,0.520594890686289,0.436124649898655,0.221737796799394
"K01873",0.481360588565838,0.322320728101545,0.404465531339313,0.622717462310498,0.908714392729938,0.251837871165777,0.826635584640343,0.471167961192674,0.103168250950483,0.0690439568554656,0.55597553710991,0.119342632578286,0.0473215122205019,0.995908352224579,0.264931556265401,0.672595433603206,0.357382524274905,0.626485869317128,0.57634718571513,0.173296008871035
"K01874",0.386008355657522,0.378766096515007,0.38708763090108,0.662159236556835,0.671147542711958,0.180756001967232,0.930149728522526,0.391585464302465,0.0868373562527409,0.0800763274358577,0.330230783508579,0.0974564947162671,0.080351665067765,0.856365556934442,0.430458851448901,0.553397570639459,0.37318260824179,0.48507575398722,0.501049086510026,0.108490428958934
"K01875",0.8953181109581,0.745578843739254,0.862668940647385,0.908879568677134,0.53498626764462,0.981002911864302,0.617734787569439,0.900794497924712,0.0726520458706875,0.144280083910676,0.878618280709556,0.28053910194867,0.0968837128004732,0.701461083989928,0.110487248203624,0.454013133540819,0.91904980528754,0.647133743177845,0.84496730893189,0.353510391390556
"K01876",0.435459823980694,0.357333267581974,0.364557435111032,0.635791372188767,0.734869261539711,0.156138390611549,0.812363518410072,0.408275587777307,0.0773805530389917,0.0681141560508145,0.390987117367532,0.0853273774237039,0.0677104308511872,0.867456683677357,0.459763123394015,0.477992103856488,0.3768994842697,0.458061760291703,0.480628186163291,0.0927832064376966
"K01878",0.228336824409225,0.252627453701179,0.552478446803056,0.455177294694241,0.317349979237135,0.792597679392166,0.860503689849647,0.0817888872228185,0.0146086546505695,0.0552324051360568,0.847007842864368,0.028929271015691,0.0255117990314538,0.732119313826049,0.146124554997648,0.989796334686613,0.765621534691487,0.920339471470537,0.547188997277434,0.129963731339513
"K01879",0.862486973130733,0.814839391676343,0.722873109316361,0.416729657630052,0.14028864976487,0.593888418679241,0.586323525826624,0.101402814573388,0.0438485893065631,0.071116093550888,0.914908485206494,0.0213026414083144,0.0403512329645015,0.69775097043806,0.0386772143043858,0.615877790359775,0.298582244124828,0.417774282725778,0.91754105870184,0.106617192279709
"K01880",0.450767102295937,0.355374985050384,0.43802544157483,0.968621356369281,0.802457274245938,0.703553817121606,0.865561986158487,0.985614485849257,0.0151205277618235,0.0135422204380067,0.832722749267098,0.07247453296936,0.116084487100713,0.95696738349144,0.0861306028511054,0.928815627534236,0.786073161518303,0.412082875902241,0.702687929323305,0.115916799693161
"K01881",0.32869162499923,0.288210618531931,0.292446510748331,0.825918320851616,0.822962524757079,0.241181534363627,0.800386377577917,0.387372749382357,0.0711194719511683,0.0511213799825378,0.427635986236941,0.0850801320232798,0.0940317142100338,0.998406016773527,0.302392763658788,0.786734365144991,0.32379914363145,0.540417599006657,0.518119236491524,0.166095616806016
"K01883",0.468472523575058,0.377266720862015,0.437693906914438,0.700043853277891,0.898935527144182,0.179116833226496,0.887881470841575,0.462953300216179,0.0734006107396302,0.0643114238945702,0.368918985547251,0.106218131508408,0.0518153822368029,0.781223342091372,0.34671716740014,0.523661890378131,0.462908408306278,0.534263173544761,0.579259303893453,0.103193089643613
"K01885",0.413417306757738,0.358178120366812,0.344501352244601,0.665779481025599,0.685575586823187,0.185757171078953,0.844457425415923,0.366352247335967,0.0795101601607557,0.0551656838536263,0.427709682385389,0.085305705965998,0.0611229384354229,0.907005468689249,0.370752010556991,0.574098801369512,0.324709998681947,0.449154627298305,0.486359444526255,0.10022921624392
"K01886",0.748896008602067,0.226293054044442,0.329003316028919,0.785291669997881,0.414891474052578,0.699246815385446,0.933850915353418,0.353736614528358,0.0198854705710734,0.0039645381630782,0.684910918858837,0.122541080859971,0.0201674904712621,0.889367337495934,0.0863639958602115,0.584634010145694,0.483435058664094,0.391151067895008,0.686849753807036,0.201084746539925
"K01887",0.438277862589704,0.242141496824275,0.356923492049177,0.740923717865712,0.929681747817021,0.123586341629501,0.764132517384563,0.435526063243209,0.129469685026846,0.066044000875691,0.387172322166356,0.162131382529016,0.0584317027570278,0.921437296513047,0.359433871379277,0.658813273329832,0.465926221718446,0.548803950944989,0.597714651334462,0.185971585458333
"K01889",0.494847690022067,0.272708467691841,0.373276724650699,0.711089305149332,0.976105553054387,0.120679295404012,0.692563142503836,0.412429962784515,0.151811609512586,0.0690268808236828,0.34125029123358,0.166501156231514,0.0506501493778821,0.77955429702656,0.364652956378663,0.644848552040138,0.468275862031454,0.633886909044983,0.673263968870284,0.200426328912512
"K01890",0.293117536710178,0.296897417680672,0.249155737979833,0.675243726187647,0.948293112995785,0.256006845753195,0.83185351724347,0.252388126145322,0.0730989941886499,0.0689330939700416,0.376427304076794,0.125828135076514,0.157549023833597,0.805855055894532,0.219495390301914,0.928042990770102,0.503765364494411,0.536397749238297,0.414579222092118,0.281242688260154
"K01892",0.448875858505178,0.30857534308823,0.390008020922823,0.715603177637298,0.774102690429319,0.126764079244906,0.833244378120463,0.439471893752478,0.115420921572017,0.068937670179389,0.341897436803762,0.146471778338476,0.0546487547068609,0.781073214320841,0.447620917562517,0.471856827811521,0.511296463063717,0.542494343948117,0.449976289125175,0.108326429614598
"K01893",0.38668510065155,0.320587501488437,0.327571952761564,0.606009333195808,0.701001953071351,0.156440911211912,0.942223752710391,0.360410848162614,0.0845243891076653,0.0626417718479232,0.451326587974753,0.0778458417502435,0.069573172678839,0.922191724575669,0.48512978646043,0.447855389326274,0.346622174886199,0.449558248609869,0.438741465931886,0.0831031178711642
"K01894",0.19529056711757,0.505119513246107,0.0628989850282675,0.593232341388255,0.146557131443944,0.896352530085295,0.594186712318773,0.0133235938753861,0.25286895070906,0.309471092845454,0.618621974182038,0.762106561461631,0.0494033595617412,0.498769762271667,0.866284370316878,0.701154450154795,0.714316011666816,0.449666584963722,0.439807846468434,0.49895736633627
"K01895",0.974091010545299,0.614463360174878,0.637527586752917,0.162845944879394,0.656375795499885,0.494103690361405,0.996103339320897,0.644637914907314,0.0521716279354388,0.0282283050531579,0.347536147496541,0.331866935808842,0.135774180110195,0.118615273840599,0.0476620728016713,0.16246959465714,0.963570347802876,0.805427356599432,0.623243018475245,0.972495760420024
"K01897",0.387821792663165,0.271874628832545,0.309044336042506,0.894107327650167,0.921609649254907,0.38443967864347,0.879912838029912,0.244950998157709,0.0770056695092241,0.118012792218083,0.373629108260826,0.201053776855306,0.0914828324245212,0.797555212382869,0.199547172753274,0.949820690324592,0.709923570994146,0.757551346899643,0.497281793576718,0.379322187635669
"K01902",0.139470965596378,0.161231672266396,0.153466013286009,0.152651585645883,0.923346656932,0.729752297421998,0.351694301097831,0.0387150575940406,0.46239339175109,0.449758579606865,0.766519516253193,0.661287181881554,0.038746539546104,0.997931349401639,0.140653505480855,0.603580214559414,0.0613560896017766,0.371544060107537,0.888365674502748,0.90160242059136
"K01903",0.959599846975166,0.451255598827627,0.819445649682279,0.647199793044227,0.434597105664019,0.104692313166179,0.455669499315591,0.407983919536504,0.551863060341323,0.267457596116513,0.262988709395733,0.972362193152238,0.0991085728991524,0.184197463528342,0.708870156163157,0.884012581967778,0.54245812439598,0.646220745692974,0.763921748218848,0.840628964905431
"K01905",0.4672502428815,0.015369864562085,0.0259545334473113,0.175536921242275,0.454262703787411,0.116397777618338,0.167514137112401,0.814268473883699,0.136249905727558,0.770928574598468,0.584833674996077,0.234922520200382,0.0496363949623764,0.00883030768360661,0.0251115946767043,0.146277778907546,0.92648634085237,0.187352732695618,0.348639431495799,0.538069881585311
"K01906",0.396001888280581,0.875207719973652,0.369762709038787,0.0327657962319363,0.832922523728356,0.789289119597284,0.852113731351477,0.664246447282551,0.878757065598853,0.628287622500729,0.586916605634933,0.35032865382504,0.759899792272901,0.400717242610315,0.531048939207521,0.684069920289194,0.701680682182019,0.400468953729219,0.732741199917238,0.949353383683517
"K01908",0.138678751115081,0.140334818471209,0.188296274085262,0.4889443700783,0.019667810171997,0.857468733378063,0.478364407384403,0.268619779590465,0.238312876771138,0.156418097735355,0.863116590801033,0.723301988875211,0.0944302965678772,0.885774732872646,0.833712454464863,0.789040433521706,0.680039678665165,0.334004050530914,0.321490959962346,0.614308479843167
"K01910",0.335681665404027,0.413699586815356,0.38487209828899,0.821797378447689,0.594091868608892,0.936140885245968,0.738582879409521,0.38188647821562,0.133308374189169,0.196231482498604,0.828039869382523,0.521661196260112,0.164399025170829,0.727394752982662,0.544250199642007,0.911981507758484,0.929683883643416,0.675880455852616,0.775730816964412,0.421713154862646
"K01911",0.308463252112579,0.896534665791301,0.539341325661151,0.516598489146405,0.0296654069998415,0.576225202503557,0.933057300033831,0.544424877344421,0.0278379129292743,0.152375703415445,0.305697243213679,0.0919680152489937,0.00260824695487674,0.574411534775072,0.50407160399612,0.394825990899128,0.60057888362374,0.246839857272643,0.479896682833284,0.0405898395122959
"K01912",0.599276638724167,0.305905842150935,0.302533366766397,0.560625372975345,0.773487023770036,0.0638325477844322,0.602186039991932,0.261593328894706,0.226241238223055,0.0938519707685958,0.320282282076076,0.21315263684998,0.0490209800313743,0.743829068605007,0.468928441951284,0.501028095180316,0.307381583410866,0.58249286468068,0.571214065077422,0.185112810724282
"K01914",0.509603507557877,0.272841172208742,0.410838817891836,0.566893359000063,0.872854396186724,0.0825427467273764,0.797249789820202,0.343262915763266,0.160901410925525,0.089671537752694,0.338501800911,0.187153934959395,0.0733618533497145,0.817720606336624,0.528028436819526,0.510716759063099,0.520789698118857,0.431533355937988,0.474623070882312,0.161548147134142
"K01915",0.549649919743089,0.307401405426786,0.394388128357902,0.628133297474722,0.846577289565299,0.102799664494906,0.734105371709191,0.325317785519662,0.134384737153122,0.0744731467318189,0.384261514860223,0.164762122915962,0.0649500188224549,0.814263255025243,0.430839835429186,0.57738443917956,0.516177506048955,0.490347831336667,0.523459734521245,0.164230085609935
"K01916",0.880203337952356,0.445688685878336,0.70784660095494,0.373227387141835,0.47774136272189,0.925308345286252,0.975083453538978,0.0418505467473949,0.0415128260047631,0.17989663198893,0.85989066621458,0.00861248295832807,0.20088080564353,0.182525973520105,0.326428693639211,0.762956755933948,0.750256279373002,0.182258661256802,0.578816172083895,0.0303846563783607
"K01918",0.536385235548535,0.312622257577463,0.462728392104835,0.708426074144875,0.988690085520872,0.127640359369362,0.672770581900638,0.367667460115077,0.216276905583115,0.093424793740938,0.355859324929681,0.219590856094313,0.0578767369927845,0.786650335291173,0.343893808734755,0.695955228743438,0.364828743997975,0.548758101001541,0.581663865618803,0.267221525829349
"K01919",0.375647463153155,0.602161675887699,0.488795494872743,0.481573981123225,0.205684353143419,0.786819294771834,0.927340729090095,0.129666221360606,0.0154129801667378,0.0778551227006329,0.787950181118717,0.0388522172456193,0.0582155691886169,0.749388558103248,0.209820936393065,0.866511777025078,0.600655918237735,0.774362364859246,0.433505238250013,0.121879768369479
"K01920",0.178936602702342,0.249359584636397,0.0182417826115856,0.419968798465222,0.0920396845396051,0.714746040732921,0.730777427012465,0.00438616338454609,0.108783343076977,0.177325890830688,0.806440074229063,0.811659807784898,0.0864915933028561,0.905366675185577,0.844541019132458,0.724936358090986,0.694849120797205,0.354041936993039,0.417063173775058,0.390249486284716
"K01921",0.49501667981988,0.381342224884813,0.436243441680002,0.647572474252189,0.929863458034806,0.151166158037104,0.800608023205202,0.368380323709997,0.136783199077569,0.0736902843145003,0.343589891699979,0.191676515414858,0.0764539494407474,0.923074330418618,0.277494120561947,0.67983747100979,0.56802016117427,0.609351173359418,0.64332470538192,0.229764390994905
"K01923",0.558284455889544,0.254091960836265,0.345039337802055,0.758517307502927,0.953130112559241,0.15037809273108,0.789923697909276,0.451947527729382,0.161831556622729,0.0828924258182095,0.377895474604818,0.169488272980844,0.0444421771992621,0.677410819059885,0.343075618858274,0.81055770919502,0.496971741759829,0.625438972303992,0.596340192578954,0.237552943591535
"K01924",0.536537059258158,0.400544642157171,0.358688357960404,0.828282030556232,0.877370637477435,0.284672666187183,0.75866933946871,0.486179370388991,0.0453613137142982,0.0420550698112373,0.438954470771867,0.0990761665726563,0.0660090004270574,0.932795794481708,0.162401441813023,0.944934565156892,0.320489417963132,0.49227899859081,0.607406386171025,0.187827753483818
"K01925",0.398441411926614,0.390973485793803,0.395254948143525,0.722060076943259,0.88295701776045,0.200169579824366,0.893974620419155,0.534369175953041,0.0757189264363625,0.0638621471959804,0.439586430012105,0.0860046348233913,0.0650582546642383,0.771359367574554,0.316385477472468,0.511605888180807,0.290981826194578,0.576245940231702,0.636445121213974,0.10185865586271
"K01926",0.379288549523485,0.163684460807576,0.25529619009755,0.680066613374525,0.891145412320138,0.0870534350125307,0.689929921066316,0.309493157521797,0.204763346942449,0.0663301910425102,0.420109304971671,0.196953142066691,0.0663158848987384,0.867590641084785,0.349227559469647,0.596986487681265,0.266574269853213,0.678084594394175,0.663231634955098,0.210261990186002
"K01928",0.46691463276263,0.238107496510307,0.241275857822705,0.804545010220874,0.972160938575222,0.155021132980478,0.717474332217416,0.389408818127866,0.0945979582392541,0.0695872587537317,0.373549030094696,0.112620917951956,0.062621919009533,0.942289231318207,0.308824246792246,0.819628578901874,0.282618191419528,0.643872183443817,0.609440955967414,0.21485106293674
"K01929",0.318448362397253,0.463155961913896,0.457379672124301,0.673138039912437,0.878577119269377,0.347111310500625,0.923677136181315,0.412171598841787,0.155693178157134,0.0915573627200058,0.255125146771802,0.217180335324341,0.124608667738364,0.89764770820667,0.178213916358887,0.919299838473503,0.881931746618044,0.651320752839007,0.403436511349844,0.357269394593356
"K01932",0.719079638714911,0.334452529518961,0.811807268819303,0.569535453944126,0.843388100780087,0.356119641956366,0.650737987213804,0.381409637609124,0.290222971755234,0.549102831534878,0.162961119015527,0.991891973120653,0.77048217177146,0.995618756704375,0.74642153070746,0.493431507666278,0.398561638607559,0.420650212724638,0.797057956519778,0.321379046047243
"K01933",0.356147272808734,0.377542722098201,0.191752028447927,0.799776484547356,0.896047205111347,0.553003329649074,0.738086617373259,0.580024459519634,0.0257893584079462,0.0314295454567734,0.554279198662227,0.0487009611416626,0.138635930689592,0.754986311332251,0.119047606137766,0.802748453840833,0.423105327012527,0.67523842373642,0.73383757906328,0.25843624249704
"K01934",0.328608499810853,0.52724831043062,0.477168229260549,0.802785080602098,0.859229453338091,0.571368541820258,0.91027291657312,0.373322986635253,0.103190298364917,0.10991525533396,0.202310934185454,0.310911741682131,0.171512209942976,0.93258409526014,0.122248816842889,0.910480727005241,0.92793205220876,0.512800198579574,0.447577433691397,0.317640761373493
"K01935",0.733324683193958,0.542262057433819,0.617668441619073,0.743661770523675,0.722725831075072,0.114945939733118,0.75861314102046,0.29470015526707,0.152612118168715,0.104179945329117,0.279797563090656,0.222567447153186,0.0597611666722085,0.754166386390225,0.264717853712038,0.521040844027468,0.223815176858833,0.391474966222727,0.734783410626139,0.15336270848008
"K01937",0.424629943193347,0.309340107256884,0.411772906110698,0.652842246998344,0.941879903093046,0.0780550580826951,0.738504967174812,0.196609580810609,0.206787247970548,0.123701069472094,0.292635139189149,0.255102400757028,0.126394573080821,0.734911618582331,0.584156192375798,0.625662436572926,0.857626464761246,0.574067307596246,0.40523153486941,0.261094228429808
"K01938",0.468651013879846,0.215982643463668,0.310126443530502,0.733266871260103,0.983574001672548,0.0918923952550904,0.578107930090229,0.35182687760362,0.176314151964628,0.0745952320498844,0.425927821457351,0.15626378979541,0.0507228935674523,0.779717931474512,0.432664294907824,0.653707360525973,0.36041316461118,0.625165010454743,0.622441113854309,0.211643330030562
"K01939",0.378947687973482,0.328635697478719,0.319901273003116,0.768397494201984,0.762787675956679,0.241994873579452,0.874152514714023,0.411491835850698,0.0520754862285726,0.0514504097475553,0.45167742243555,0.071780784437182,0.0906574625345423,0.964203541470285,0.317761201720133,0.671039977307499,0.334656973825625,0.462995742045914,0.481702606505822,0.112839595999212
"K01940",0.486125428826155,0.318082869018745,0.306518946973147,0.79657229286286,0.725130286442493,0.552454279773763,0.808963153473066,0.72803283526571,0.0205623046386699,0.0231850645250369,0.624657904913128,0.0743998156045205,0.0878432057567478,0.9263872070184,0.12386494775745,0.802520404318097,0.546908764078594,0.602119644623117,0.718389842137728,0.208359823593062
"K01941",0.653483137444384,0.324311064242226,0.702967533372695,0.902906002679691,0.00674216216737572,0.387648855459371,0.274659817926346,0.00664677299512359,0.260515742687794,0.06261197136528,0.179193962127311,0.0792459139955323,0.105256972543575,0.407138751248155,0.229314941574991,0.725118398620412,0.243889304177404,0.0999888159981134,0.616253856865933,0.175711139371062
"K01945",0.38645829202331,0.296910208274173,0.435670067101653,0.776748513280726,0.872174067673728,0.347400274632242,0.81958960767508,0.624267547136433,0.0939201142309873,0.0506921455576676,0.458627783962546,0.188713899286298,0.100074561292249,0.95210741775353,0.218402520067841,0.976909576844816,0.629492618100114,0.696749049906044,0.633784264805674,0.287827417522928
"K01950",0.528780711284217,0.266797303405187,0.415912291249531,0.941118630604864,0.972223712787984,0.246344032119938,0.833178860582815,0.245954947102775,0.0876383569152685,0.144876937292899,0.365287411448722,0.267100499614819,0.101218905823309,0.955460664562352,0.299307471384789,0.87863866789226,0.57461561550285,0.846057752392072,0.617679580595649,0.356457575604125
"K01951",0.460605809197511,0.318616841283861,0.420615856866683,0.699993305549918,0.82312775373675,0.20884036104691,0.805889166306267,0.4515654696158,0.0742169813627318,0.0468954540203149,0.490337780633107,0.112337496069313,0.0680515932158566,0.927155326816949,0.315317252185321,0.63605977840547,0.38367813784446,0.503357204653088,0.600735628357654,0.132269848385289
"K01952",0.57012920064101,0.597539147501326,0.676995713734171,0.905957518220175,0.490445350319034,0.656042214709186,0.875434202773302,0.7010988230729,0.051656373467561,0.0699232635019749,0.174959770833084,0.0799869555416426,0.118919989136873,0.586310417218879,0.196795485070399,0.893793232776583,0.805424658858388,0.33943664090144,0.537250705967812,0.145840436209291
"K01953",0.458252304504499,0.66090949329558,0.666254540316986,0.921505556274884,0.635745321560336,0.571567049611948,0.944619568835795,0.715381147105447,0.133653729872437,0.0745973128282871,0.282641981464003,0.218741870672143,0.136237029408725,0.694250008315075,0.156437319094828,0.852527573686032,0.912582151847195,0.622532164372048,0.679343183163744,0.186875766282886
